Title,Title_URL,Field1,Field2
HTC Desire 626s,https://www.phonearena.com/phones/HTC-Desire-626s_id9517,Storage,"8GB, microSDXC"
HTC Desire 626s,https://www.phonearena.com/phones/HTC-Desire-626s_id9517,Battery,2000 mAh
HTC Desire 626s,https://www.phonearena.com/phones/HTC-Desire-626s_id9517,OS,"Android 6.0 Marshmallow
HTC Sense UI"
HTC Desire 526,https://www.phonearena.com/phones/HTC-Desire-526_id9516,Released,"Jul 21, 2015"
HTC Desire 526,https://www.phonearena.com/phones/HTC-Desire-526_id9516,Display,"4.7 inches
960 x 540 pixels
"
HTC Desire 526,https://www.phonearena.com/phones/HTC-Desire-526_id9516,Camera,"8 MP (Single camera)
2 MP front"
HTC Desire 526,https://www.phonearena.com/phones/HTC-Desire-526_id9516,Hardware,"Qualcomm Snapdragon 210
1.5GB RAM"
HTC Desire 526,https://www.phonearena.com/phones/HTC-Desire-526_id9516,Storage,"8GB, microSDXC"
HTC Desire 526,https://www.phonearena.com/phones/HTC-Desire-526_id9516,Battery,2000 mAh
HTC Desire 526,https://www.phonearena.com/phones/HTC-Desire-526_id9516,OS,"Android 5.1 Lollipop
HTC Sense UI"
HTC Desire 520,https://www.phonearena.com/phones/HTC-Desire-520_id9515,Released,"Sep 11, 2015"
HTC Desire 520,https://www.phonearena.com/phones/HTC-Desire-520_id9515,Display,"4.5 inches
854 x 480 pixels
"
HTC Desire 520,https://www.phonearena.com/phones/HTC-Desire-520_id9515,Camera,"8 MP (Single camera)
2 MP front"
HTC Desire 520,https://www.phonearena.com/phones/HTC-Desire-520_id9515,Hardware,"Qualcomm Snapdragon 210
1GB RAM"
HTC Desire 520,https://www.phonearena.com/phones/HTC-Desire-520_id9515,Storage,"8GB, microSDXC"
HTC Desire 520,https://www.phonearena.com/phones/HTC-Desire-520_id9515,Battery,2000 mAh
HTC Desire 520,https://www.phonearena.com/phones/HTC-Desire-520_id9515,OS,"Android 5.1 Lollipop
HTC Sense UI"
ZTE Axon,https://www.phonearena.com/phones/ZTE-Axon_id9768,Released,"Aug 03, 2015"
ZTE Axon,https://www.phonearena.com/phones/ZTE-Axon_id9768,Display,"5.5 inches
1920 x 1080 pixels
"
ZTE Axon,https://www.phonearena.com/phones/ZTE-Axon_id9768,Camera,"13 MP (Dual camera)
8 MP front"
ZTE Axon,https://www.phonearena.com/phones/ZTE-Axon_id9768,Hardware,"Qualcomm Snapdragon 801
2GB RAM"
ZTE Axon,https://www.phonearena.com/phones/ZTE-Axon_id9768,Storage,"32GB, "
ZTE Axon,https://www.phonearena.com/phones/ZTE-Axon_id9768,Battery,3000 mAh
ZTE Axon,https://www.phonearena.com/phones/ZTE-Axon_id9768,OS,"Android 5.1 Lollipop
"
Celkon Millennia Q3k Power,https://www.phonearena.com/phones/Celkon-Millennia-Q3k-Power_id9578,Released,"Jul 01, 2015"
Celkon Millennia Q3k Power,https://www.phonearena.com/phones/Celkon-Millennia-Q3k-Power_id9578,Display,"4.0 inches
800 x 480 pixels
"
Celkon Millennia Q3k Power,https://www.phonearena.com/phones/Celkon-Millennia-Q3k-Power_id9578,Camera,"3.2 MP (Single camera)
1.3 MP front"
Celkon Millennia Q3k Power,https://www.phonearena.com/phones/Celkon-Millennia-Q3k-Power_id9578,Hardware,"Spreadtrum
0.5GB RAM"
Celkon Millennia Q3k Power,https://www.phonearena.com/phones/Celkon-Millennia-Q3k-Power_id9578,Storage,"8GB, microSDHC"
Celkon Millennia Q3k Power,https://www.phonearena.com/phones/Celkon-Millennia-Q3k-Power_id9578,Battery,3000 mAh
Celkon Millennia Q3k Power,https://www.phonearena.com/phones/Celkon-Millennia-Q3k-Power_id9578,OS,"Android 4.4.2
"
Samsung Galaxy A8,https://www.phonearena.com/phones/Samsung-Galaxy-A8_id9355,Released,"Jul 24, 2015"
Samsung Galaxy A8,https://www.phonearena.com/phones/Samsung-Galaxy-A8_id9355,Display,"5.7 inches
1920 x 1080 pixels
"
Samsung Galaxy A8,https://www.phonearena.com/phones/Samsung-Galaxy-A8_id9355,Camera,"16 MP (Single camera)
5 MP front"
Samsung Galaxy A8,https://www.phonearena.com/phones/Samsung-Galaxy-A8_id9355,Hardware,"Qualcomm Snapdragon 615
2GB RAM"
Samsung Galaxy A8,https://www.phonearena.com/phones/Samsung-Galaxy-A8_id9355,Storage,"32GB, microSDXC"
Samsung Galaxy A8,https://www.phonearena.com/phones/Samsung-Galaxy-A8_id9355,Battery,3050 mAh
Samsung Galaxy A8,https://www.phonearena.com/phones/Samsung-Galaxy-A8_id9355,OS,"Android 6.0 Marshmallow
"
Celkon Millennia 2GB Xpress,https://www.phonearena.com/phones/Celkon-Millennia-2GB-Xpress_id9576,Released,"Jul 31, 2015"
Celkon Millennia 2GB Xpress,https://www.phonearena.com/phones/Celkon-Millennia-2GB-Xpress_id9576,Display,"4.5 inches
800 x 480 pixels
"
Celkon Millennia 2GB Xpress,https://www.phonearena.com/phones/Celkon-Millennia-2GB-Xpress_id9576,Camera,"5 MP (Single camera)
1.3 MP front"
Celkon Millennia 2GB Xpress,https://www.phonearena.com/phones/Celkon-Millennia-2GB-Xpress_id9576,Hardware,"
2GB RAM"
Celkon Millennia 2GB Xpress,https://www.phonearena.com/phones/Celkon-Millennia-2GB-Xpress_id9576,Storage,"16GB, microSDHC"
Celkon Millennia 2GB Xpress,https://www.phonearena.com/phones/Celkon-Millennia-2GB-Xpress_id9576,Battery,1500 mAh
Celkon Millennia 2GB Xpress,https://www.phonearena.com/phones/Celkon-Millennia-2GB-Xpress_id9576,OS,"Android 4.4.2
"
Fly Thunder IQ4405 Quad,https://www.phonearena.com/phones/Fly-Thunder-IQ4405-Quad_id9751,Released,"Jul 13, 2015"
Fly Thunder IQ4405 Quad,https://www.phonearena.com/phones/Fly-Thunder-IQ4405-Quad_id9751,Display,"4.5 inches
854 x 480 pixels
"
Fly Thunder IQ4405 Quad,https://www.phonearena.com/phones/Fly-Thunder-IQ4405-Quad_id9751,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Fly Thunder IQ4405 Quad,https://www.phonearena.com/phones/Fly-Thunder-IQ4405-Quad_id9751,Hardware,"MediaTek
0.5GB RAM"
Fly Thunder IQ4405 Quad,https://www.phonearena.com/phones/Fly-Thunder-IQ4405-Quad_id9751,Storage,"4GB, microSDHC"
Fly Thunder IQ4405 Quad,https://www.phonearena.com/phones/Fly-Thunder-IQ4405-Quad_id9751,Battery,1800 mAh
Fly Thunder IQ4405 Quad,https://www.phonearena.com/phones/Fly-Thunder-IQ4405-Quad_id9751,OS,"Android 4.2
"
Lemon Mobiles Ocean 16,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-16_id9862,OS,"Android 4.4.2
"
Lemon Mobiles Ocean 16,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-16_id9862,Display,"4.0 inches

"
Lemon Mobiles Ocean 16,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-16_id9862,Camera,"2 MP (Single camera)
0.3 MP VGA front"
Lemon Mobiles Ocean 16,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-16_id9862,Hardware,"
0.25GB RAM"
Lemon Mobiles Ocean 16,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-16_id9862,Storage,"0.512GB, microSDHC"
Lemon Mobiles Ocean 16,https://www.phonearena.com/phones/Lemon-Mobiles-Ocean-16_id9862,Battery,1500 mAh
Plum Coach Pro,https://www.phonearena.com/phones/Plum-Coach-Pro_id9569,Released,"Jan 02, 2015"
Plum Coach Pro,https://www.phonearena.com/phones/Plum-Coach-Pro_id9569,Display,"6.0 inches
1280 x 720 pixels
"
Plum Coach Pro,https://www.phonearena.com/phones/Plum-Coach-Pro_id9569,Camera,"8 MP (Single camera)
2 MP front"
Plum Coach Pro,https://www.phonearena.com/phones/Plum-Coach-Pro_id9569,Hardware,"MediaTek
1GB RAM"
Plum Coach Pro,https://www.phonearena.com/phones/Plum-Coach-Pro_id9569,Storage,"16GB, microSDXC"
Plum Coach Pro,https://www.phonearena.com/phones/Plum-Coach-Pro_id9569,Battery,2400 mAh
Plum Coach Pro,https://www.phonearena.com/phones/Plum-Coach-Pro_id9569,OS,"Android 4.4.2
"
LG G4 Beat,https://www.phonearena.com/phones/LG-G4-Beat_id9512,Released,"Aug 01, 2015"
LG G4 Beat,https://www.phonearena.com/phones/LG-G4-Beat_id9512,Display,"5.2 inches
1920 x 1080 pixels
"
LG G4 Beat,https://www.phonearena.com/phones/LG-G4-Beat_id9512,Camera,"8 MP (Single camera)
5 MP front"
LG G4 Beat,https://www.phonearena.com/phones/LG-G4-Beat_id9512,Hardware,"Qualcomm Snapdragon 615
1.5GB RAM"
LG G4 Beat,https://www.phonearena.com/phones/LG-G4-Beat_id9512,Storage,"8GB, microSDHC"
LG G4 Beat,https://www.phonearena.com/phones/LG-G4-Beat_id9512,Battery,2300 mAh
LG G4 Beat,https://www.phonearena.com/phones/LG-G4-Beat_id9512,OS,"Android 5.1 Lollipop
LG UX UI"
Xolo Cube 5.0,https://www.phonearena.com/phones/Xolo-Cube-5.0_id9638,Released,"Jun 02, 2015"
Xolo Cube 5.0,https://www.phonearena.com/phones/Xolo-Cube-5.0_id9638,Display,"5.0 inches
1280 x 720 pixels
"
Xolo Cube 5.0,https://www.phonearena.com/phones/Xolo-Cube-5.0_id9638,Camera,"8 MP (Single camera)
5 MP front"
Xolo Cube 5.0,https://www.phonearena.com/phones/Xolo-Cube-5.0_id9638,Hardware,"MediaTek
2GB RAM"
Xolo Cube 5.0,https://www.phonearena.com/phones/Xolo-Cube-5.0_id9638,Storage,"8GB, microSDHC"
Xolo Cube 5.0,https://www.phonearena.com/phones/Xolo-Cube-5.0_id9638,Battery,2100 mAh
Xolo Cube 5.0,https://www.phonearena.com/phones/Xolo-Cube-5.0_id9638,OS,"Android 5.0 Lollipop
"
Samsung Galaxy V Plus,https://www.phonearena.com/phones/Samsung-Galaxy-V-Plus_id9510,Released,"Jul 31, 2015"
Samsung Galaxy V Plus,https://www.phonearena.com/phones/Samsung-Galaxy-V-Plus_id9510,Display,"4.0 inches
800 x 480 pixels
"
Samsung Galaxy V Plus,https://www.phonearena.com/phones/Samsung-Galaxy-V-Plus_id9510,Camera,"3 MP (Single camera)
0.3 MP VGA front"
Samsung Galaxy V Plus,https://www.phonearena.com/phones/Samsung-Galaxy-V-Plus_id9510,Hardware,"
0.5GB RAM"
Samsung Galaxy V Plus,https://www.phonearena.com/phones/Samsung-Galaxy-V-Plus_id9510,Storage,"4GB, microSDXC"
Samsung Galaxy V Plus,https://www.phonearena.com/phones/Samsung-Galaxy-V-Plus_id9510,Battery,1500 mAh
Samsung Galaxy V Plus,https://www.phonearena.com/phones/Samsung-Galaxy-V-Plus_id9510,OS,"Android 4.4
"
OPPO Mirror 5s,https://www.phonearena.com/phones/OPPO-Mirror-5s_id9507,OS,"Android 5.1 Lollipop
OPPO ColorOS UI"
OPPO Mirror 5s,https://www.phonearena.com/phones/OPPO-Mirror-5s_id9507,Display,"5.0 inches
1280 x 720 pixels
"
OPPO Mirror 5s,https://www.phonearena.com/phones/OPPO-Mirror-5s_id9507,Camera,"8 MP (Single camera)
5 MP front"
OPPO Mirror 5s,https://www.phonearena.com/phones/OPPO-Mirror-5s_id9507,Hardware,"Qualcomm Snapdragon 410
2GB RAM"
OPPO Mirror 5s,https://www.phonearena.com/phones/OPPO-Mirror-5s_id9507,Storage,"16GB, microSDXC"
OPPO Mirror 5s,https://www.phonearena.com/phones/OPPO-Mirror-5s_id9507,Battery,2420 mAh
LG G Pro 3,https://www.phonearena.com/phones/LG-G-Pro-3_id9506,Not announced,No information
LG G Pro 3,https://www.phonearena.com/phones/LG-G-Pro-3_id9506,Display,"6.0 inches
2560 x 1440 pixels
"
LG G Pro 3,https://www.phonearena.com/phones/LG-G-Pro-3_id9506,Camera,"20.7 MP (Single camera)
8 MP front"
LG G Pro 3,https://www.phonearena.com/phones/LG-G-Pro-3_id9506,Hardware,"Qualcomm Snapdragon 820
4GB RAM"
LG G Pro 3,https://www.phonearena.com/phones/LG-G-Pro-3_id9506,Storage,"32GB, microSDXC"
LG G Pro 3,https://www.phonearena.com/phones/LG-G-Pro-3_id9506,OS,"Android 5.1 Lollipop
"
Celkon A35K Remote,https://www.phonearena.com/phones/Celkon-A35K-Remote_id9579,Released,"Jun 01, 2015"
Celkon A35K Remote,https://www.phonearena.com/phones/Celkon-A35K-Remote_id9579,Display,"3.5 inches
480 x 320 pixels
"
Celkon A35K Remote,https://www.phonearena.com/phones/Celkon-A35K-Remote_id9579,Camera,"3.2 MP (Single camera)
0.3 MP VGA front"
Celkon A35K Remote,https://www.phonearena.com/phones/Celkon-A35K-Remote_id9579,Hardware,"
0.25GB RAM"
Celkon A35K Remote,https://www.phonearena.com/phones/Celkon-A35K-Remote_id9579,Storage,"0.512GB, microSDHC"
Celkon A35K Remote,https://www.phonearena.com/phones/Celkon-A35K-Remote_id9579,Battery,1400 mAh
Celkon A35K Remote,https://www.phonearena.com/phones/Celkon-A35K-Remote_id9579,OS,"Android 4.4.2
"
General Mobile Discovery Air,https://www.phonearena.com/phones/General-Mobile-Discovery-Air_id9496,OS,"Android 4.4
"
General Mobile Discovery Air,https://www.phonearena.com/phones/General-Mobile-Discovery-Air_id9496,Display,"4.8 inches
1280 x 720 pixels
"
General Mobile Discovery Air,https://www.phonearena.com/phones/General-Mobile-Discovery-Air_id9496,Camera,"8 MP (Single camera)
5 MP front"
General Mobile Discovery Air,https://www.phonearena.com/phones/General-Mobile-Discovery-Air_id9496,Hardware,"
1GB RAM"
General Mobile Discovery Air,https://www.phonearena.com/phones/General-Mobile-Discovery-Air_id9496,Storage,"16GB, "
General Mobile Discovery Air,https://www.phonearena.com/phones/General-Mobile-Discovery-Air_id9496,Battery,2050 mAh
Fly Thunder 3 IQ4415,https://www.phonearena.com/phones/Fly-Thunder-3-IQ4415_id9746,OS,"Android 4.4
"
Fly Thunder 3 IQ4415,https://www.phonearena.com/phones/Fly-Thunder-3-IQ4415_id9746,Display,"4.5 inches
854 x 480 pixels
"
Fly Thunder 3 IQ4415,https://www.phonearena.com/phones/Fly-Thunder-3-IQ4415_id9746,Camera,"5 MP (Single camera)
0.3 MP VGA front"
Fly Thunder 3 IQ4415,https://www.phonearena.com/phones/Fly-Thunder-3-IQ4415_id9746,Hardware,"MediaTek
0.5GB RAM"
Fly Thunder 3 IQ4415,https://www.phonearena.com/phones/Fly-Thunder-3-IQ4415_id9746,Storage,"4GB, microSDHC"
Fly Thunder 3 IQ4415,https://www.phonearena.com/phones/Fly-Thunder-3-IQ4415_id9746,Battery,1650 mAh
Micromax Bolt D303,https://www.phonearena.com/phones/Micromax-Bolt-D303_id9699,Announced,No information
Micromax Bolt D303,https://www.phonearena.com/phones/Micromax-Bolt-D303_id9699,Display,"4.0 inches
800 x 480 pixels
"
Micromax Bolt D303,https://www.phonearena.com/phones/Micromax-Bolt-D303_id9699,Camera,"3.2 MP (Single camera)
0.3 MP VGA front"
Micromax Bolt D303,https://www.phonearena.com/phones/Micromax-Bolt-D303_id9699,Hardware,"MediaTek
0.5GB RAM"
Micromax Bolt D303,https://www.phonearena.com/phones/Micromax-Bolt-D303_id9699,Storage,"4GB, microSDHC"
Micromax Bolt D303,https://www.phonearena.com/phones/Micromax-Bolt-D303_id9699,Battery,1300 mAh
Micromax Bolt D303,https://www.phonearena.com/phones/Micromax-Bolt-D303_id9699,OS,"Android 4.4
"
BLU Studio C 5+5,https://www.phonearena.com/phones/BLU-Studio-C-5+5_id9734,Released,"Jul 01, 2015"
BLU Studio C 5+5,https://www.phonearena.com/phones/BLU-Studio-C-5+5_id9734,Display,"5.0 inches
854 x 480 pixels
"
BLU Studio C 5+5,https://www.phonearena.com/phones/BLU-Studio-C-5+5_id9734,Camera,"5 MP (Single camera)
5 MP front"
BLU Studio C 5+5,https://www.phonearena.com/phones/BLU-Studio-C-5+5_id9734,Hardware,"MediaTek
1GB RAM"
BLU Studio C 5+5,https://www.phonearena.com/phones/BLU-Studio-C-5+5_id9734,Storage,"8GB, microSDXC"
BLU Studio C 5+5,https://www.phonearena.com/phones/BLU-Studio-C-5+5_id9734,Battery,2000 mAh
BLU Studio C 5+5,https://www.phonearena.com/phones/BLU-Studio-C-5+5_id9734,OS,"Android 5.0 Lollipop
"
BLU Energy X Plus,https://www.phonearena.com/phones/BLU-Energy-X-Plus_id9742,Released,"Jul 01, 2015"
BLU Energy X Plus,https://www.phonearena.com/phones/BLU-Energy-X-Plus_id9742,Display,"5.5 inches
1280 x 720 pixels
"
BLU Energy X Plus,https://www.phonearena.com/phones/BLU-Energy-X-Plus_id9742,Camera,"8 MP (Single camera)
5 MP front"
BLU Energy X Plus,https://www.phonearena.com/phones/BLU-Energy-X-Plus_id9742,Hardware,"MediaTek
1GB RAM"
BLU Energy X Plus,https://www.phonearena.com/phones/BLU-Energy-X-Plus_id9742,Storage,"8GB, microSDXC"
BLU Energy X Plus,https://www.phonearena.com/phones/BLU-Energy-X-Plus_id9742,Battery,4000 mAh
BLU Energy X Plus,https://www.phonearena.com/phones/BLU-Energy-X-Plus_id9742,OS,"Android 5.0 Lollipop
"
BLU Vivo Selfie,https://www.phonearena.com/phones/BLU-Vivo-Selfie_id9726,Released,"Jul 01, 2015"
BLU Vivo Selfie,https://www.phonearena.com/phones/BLU-Vivo-Selfie_id9726,Display,"4.8 inches
1280 x 720 pixels
"
BLU Vivo Selfie,https://www.phonearena.com/phones/BLU-Vivo-Selfie_id9726,Camera,"8 MP (Single camera)
8 MP front"
BLU Vivo Selfie,https://www.phonearena.com/phones/BLU-Vivo-Selfie_id9726,Hardware,"MediaTek
1GB RAM"
BLU Vivo Selfie,https://www.phonearena.com/phones/BLU-Vivo-Selfie_id9726,Storage,"8GB, microSDHC"
BLU Vivo Selfie,https://www.phonearena.com/phones/BLU-Vivo-Selfie_id9726,OS,"Android 5.0 Lollipop
"
Celkon Millennia Q58 Xplore,https://www.phonearena.com/phones/Celkon-Millennia-Q58-Xplore_id9577,Released,"Aug 01, 2015"
Celkon Millennia Q58 Xplore,https://www.phonearena.com/phones/Celkon-Millennia-Q58-Xplore_id9577,Display,"5.0 inches
1280 x 720 pixels
"
Celkon Millennia Q58 Xplore,https://www.phonearena.com/phones/Celkon-Millennia-Q58-Xplore_id9577,Camera,"13 MP (Single camera)
8 MP front"
Celkon Millennia Q58 Xplore,https://www.phonearena.com/phones/Celkon-Millennia-Q58-Xplore_id9577,Hardware,"MediaTek
1GB RAM"
Celkon Millennia Q58 Xplore,https://www.phonearena.com/phones/Celkon-Millennia-Q58-Xplore_id9577,Storage,"8GB, microSDHC"
Celkon Millennia Q58 Xplore,https://www.phonearena.com/phones/Celkon-Millennia-Q58-Xplore_id9577,Battery,2000 mAh
Celkon Millennia Q58 Xplore,https://www.phonearena.com/phones/Celkon-Millennia-Q58-Xplore_id9577,OS,"Android 5.0 Lollipop
"
BLU Life X8,https://www.phonearena.com/phones/BLU-Life-X8_id9741,Released,"Jul 01, 2015"
BLU Life X8,https://www.phonearena.com/phones/BLU-Life-X8_id9741,Display,"5.0 inches
1280 x 720 pixels
"
BLU Life X8,https://www.phonearena.com/phones/BLU-Life-X8_id9741,Camera,"8 MP (Single camera)
2 MP front"
BLU Life X8,https://www.phonearena.com/phones/BLU-Life-X8_id9741,Hardware,"MediaTek
1GB RAM"
BLU Life X8,https://www.phonearena.com/phones/BLU-Life-X8_id9741,Storage,"8GB, microSDXC"
BLU Life X8,https://www.phonearena.com/phones/BLU-Life-X8_id9741,Battery,2500 mAh
BLU Life X8,https://www.phonearena.com/phones/BLU-Life-X8_id9741,OS,"Android 4.4
"
Honor 7,https://www.phonearena.com/phones/Honor-7_id9494,Released,"Jul 07, 2015"
Honor 7,https://www.phonearena.com/phones/Honor-7_id9494,Display,"5.2 inches
1920 x 1080 pixels
"
Honor 7,https://www.phonearena.com/phones/Honor-7_id9494,Camera,"20 MP (Single camera)
8 MP front"
Honor 7,https://www.phonearena.com/phones/Honor-7_id9494,Hardware,"HiSilicon Kirin
3GB RAM"
Honor 7,https://www.phonearena.com/phones/Honor-7_id9494,Storage,"16GB, microSDXC"
Honor 7,https://www.phonearena.com/phones/Honor-7_id9494,Battery,3100 mAh
Honor 7,https://www.phonearena.com/phones/Honor-7_id9494,OS,"Android 6.0 Marshmallow
Huawei Emotion UI"
Meizu MX5,https://www.phonearena.com/phones/Meizu-MX5_id9490,Released,"Aug 01, 2015"
Meizu MX5,https://www.phonearena.com/phones/Meizu-MX5_id9490,Display,"5.5 inches
1920 x 1080 pixels
"
Meizu MX5,https://www.phonearena.com/phones/Meizu-MX5_id9490,Camera,"20.7 MP (Single camera)
5 MP front"
Meizu MX5,https://www.phonearena.com/phones/Meizu-MX5_id9490,Hardware,"MediaTek Helio X10
3GB RAM"
Meizu MX5,https://www.phonearena.com/phones/Meizu-MX5_id9490,Storage,"64GB, "
Meizu MX5,https://www.phonearena.com/phones/Meizu-MX5_id9490,Battery,3150 mAh
Meizu MX5,https://www.phonearena.com/phones/Meizu-MX5_id9490,OS,"Android 5.0 Lollipop
Meizu Flyme UI"
LG Volt 2,https://www.phonearena.com/phones/LG-Volt-2_id9489,Released,"Jun 29, 2015"
LG Volt 2,https://www.phonearena.com/phones/LG-Volt-2_id9489,Display,"5.0 inches
1280 x 720 pixels
"
LG Volt 2,https://www.phonearena.com/phones/LG-Volt-2_id9489,Camera,"8 MP (Single camera)
5 MP front"
LG Volt 2,https://www.phonearena.com/phones/LG-Volt-2_id9489,Hardware,"Qualcomm Snapdragon 410
1GB RAM"
LG Volt 2,https://www.phonearena.com/phones/LG-Volt-2_id9489,Storage,"8GB, microSDHC"
LG Volt 2,https://www.phonearena.com/phones/LG-Volt-2_id9489,Battery,2540 mAh
LG Volt 2,https://www.phonearena.com/phones/LG-Volt-2_id9489,OS,"Android 5.1 Lollipop
"
LG Tribute 2,https://www.phonearena.com/phones/LG-Tribute-2_id9488,Released,"Jun 29, 2015"
LG Tribute 2,https://www.phonearena.com/phones/LG-Tribute-2_id9488,Display,"4.5 inches
854 x 480 pixels
"
LG Tribute 2,https://www.phonearena.com/phones/LG-Tribute-2_id9488,Camera,"5 MP (Single camera)
0.3 MP VGA front"
LG Tribute 2,https://www.phonearena.com/phones/LG-Tribute-2_id9488,Hardware,"Qualcomm Snapdragon 410
1GB RAM"
LG Tribute 2,https://www.phonearena.com/phones/LG-Tribute-2_id9488,Storage,"8GB, microSDHC"
LG Tribute 2,https://www.phonearena.com/phones/LG-Tribute-2_id9488,Battery,1900 mAh
LG Tribute 2,https://www.phonearena.com/phones/LG-Tribute-2_id9488,OS,"Android 5.1 Lollipop
"
ZTE Maven,https://www.phonearena.com/phones/ZTE-Maven_id9485,Released,"Jun 26, 2015"
ZTE Maven,https://www.phonearena.com/phones/ZTE-Maven_id9485,Display,"4.5 inches
854 x 480 pixels
"
ZTE Maven,https://www.phonearena.com/phones/ZTE-Maven_id9485,Camera,"5 MP (Single camera)
0.3 MP VGA front"
ZTE Maven,https://www.phonearena.com/phones/ZTE-Maven_id9485,Hardware,"Qualcomm Snapdragon 410
1GB RAM"
ZTE Maven,https://www.phonearena.com/phones/ZTE-Maven_id9485,Storage,"8GB, microSDHC"
ZTE Maven,https://www.phonearena.com/phones/ZTE-Maven_id9485,Battery,2100 mAh
ZTE Maven,https://www.phonearena.com/phones/ZTE-Maven_id9485,OS,"Android 5.1 Lollipop
"
ZTE Sonata 2,https://www.phonearena.com/phones/ZTE-Sonata-2_id9486,Released,"Jun 26, 2015"
ZTE Sonata 2,https://www.phonearena.com/phones/ZTE-Sonata-2_id9486,Display,"4.0 inches
800 x 480 pixels
"
ZTE Sonata 2,https://www.phonearena.com/phones/ZTE-Sonata-2_id9486,Camera,"5 MP (Single camera)
2 MP front"
ZTE Sonata 2,https://www.phonearena.com/phones/ZTE-Sonata-2_id9486,Hardware,"Qualcomm Snapdragon 200
1GB RAM"
ZTE Sonata 2,https://www.phonearena.com/phones/ZTE-Sonata-2_id9486,Storage,"4GB, microSDHC"
ZTE Sonata 2,https://www.phonearena.com/phones/ZTE-Sonata-2_id9486,Battery,1650 mAh
ZTE Sonata 2,https://www.phonearena.com/phones/ZTE-Sonata-2_id9486,OS,"Android 4.4
"
Celkon Millennia Q5k Power,https://www.phonearena.com/phones/Celkon-Millennia-Q5k-Power_id9581,Released,"Jun 19, 2015"
